Date,Total,Buys,Holds,Sells,Rating,Target Px
2/7/2008,29,15,12,2,3.828,14.6
2/6/2008,29,15,12,2,3.828,14.6
2/5/2008,29,15,12,2,3.828,14.6
2/4/2008,29,15,12,2,3.828,14.74
2/3/2008,29,15,12,2,3.828,14.79
2/2/2008,29,15,12,2,3.828,14.79
2/1/2008,29,15,12,2,3.828,14.79
1/31/2008,29,15,12,2,3.828,14.79
1/30/2008,29,15,12,2,3.828,14.79
1/29/2008,29,15,12,2,3.828,14.79
1/28/2008,29,15,12,2,3.828,14.95
1/27/2008,29,15,12,2,3.828,14.95
1/26/2008,29,15,12,2,3.828,14.95
1/25/2008,29,15,12,2,3.828,14.95
1/24/2008,29,15,12,2,3.828,15
1/23/2008,28,16,10,2,3.964,17.26
1/22/2008,28,16,10,2,3.964,17.39
1/21/2008,28,16,10,2,3.964,17.8
1/20/2008,28,16,10,2,3.964,17.8
1/19/2008,28,16,10,2,3.964,17.8
1/18/2008,28,16,10,2,3.964,17.63
1/17/2008,28,16,10,2,3.964,17.6
1/16/2008,28,15,11,2,3.893,17.76
1/15/2008,27,14,11,2,3.852,17.77
1/14/2008,28,15,11,2,3.893,17.76
1/13/2008,28,15,11,2,3.893,17.76
1/12/2008,29,15,12,2,3.862,17.76
1/11/2008,29,15,12,2,3.862,17.76
1/10/2008,29,15,12,2,3.862,17.76
1/9/2008,29,15,12,2,3.862,17.81
1/8/2008,29,15,12,2,3.862,18.05
1/7/2008,29,15,12,2,3.862,18.05
1/6/2008,29,15,12,2,3.862,18.05
1/5/2008,29,15,12,2,3.862,18.05
1/4/2008,29,15,12,2,3.862,18.05
1/3/2008,29,15,12,2,3.862,18.12
1/2/2008,29,15,12,2,3.862,18.12
1/1/2008,29,15,12,2,3.862,18.12
12/31/2007,29,15,12,2,3.862,18.12
12/30/2007,29,15,12,2,3.862,18.12
12/29/2007,29,15,12,2,3.862,18.12
12/28/2007,29,15,12,2,3.862,18.12
12/27/2007,29,15,12,2,3.862,18.12
12/26/2007,29,15,12,2,3.862,18.12
12/25/2007,29,15,12,2,3.862,18.12
12/24/2007,29,15,12,2,3.862,18.12
12/23/2007,29,15,12,2,3.862,18.12
12/22/2007,29,15,12,2,3.862,18.12
12/21/2007,29,15,12,2,3.862,18.05
12/20/2007,30,16,12,2,3.867,18.05
12/19/2007,30,16,12,2,3.867,18.05
12/18/2007,30,16,12,2,3.867,18.05
12/17/2007,30,16,12,2,3.867,18.05
12/16/2007,30,16,12,2,3.867,18.22
12/15/2007,30,16,12,2,3.867,18.22
12/14/2007,30,16,12,2,3.867,18.22
12/13/2007,30,16,12,2,3.867,18.22
12/12/2007,30,16,12,2,3.867,18.22
12/11/2007,30,16,12,2,3.867,18.22
12/10/2007,30,16,12,2,3.867,18.07
12/9/2007,30,16,12,2,3.867,18.07
12/8/2007,30,16,12,2,3.867,18.07
12/7/2007,30,16,12,2,3.867,18.07
12/6/2007,30,16,12,2,3.867,18.07
12/5/2007,30,16,12,2,3.867,18.07
12/4/2007,30,16,12,2,3.867,18.07
12/3/2007,30,16,12,2,3.867,18.07
12/2/2007,30,16,12,2,3.867,18.07
12/1/2007,30,16,12,2,3.867,18.07
11/30/2007,30,16,12,2,3.867,18.07
11/29/2007,30,16,12,2,3.867,18.07
11/28/2007,30,16,12,2,3.867,18.07
11/27/2007,30,16,12,2,3.867,18.07
11/26/2007,30,16,12,2,3.867,18.07
11/25/2007,30,16,12,2,3.867,18.07
11/24/2007,30,16,12,2,3.867,18.07
11/23/2007,30,16,12,2,3.867,18.07
11/22/2007,30,16,12,2,3.867,17.85
11/21/2007,30,16,12,2,3.867,17.85
11/20/2007,30,16,12,2,3.867,17.85
11/19/2007,30,16,12,2,3.867,17.85
11/18/2007,30,16,12,2,3.867,17.92
11/17/2007,30,16,12,2,3.867,17.92
11/16/2007,30,16,12,2,3.867,17.92
11/15/2007,30,16,12,2,3.867,17.92
11/14/2007,30,16,12,2,3.867,17.92
11/13/2007,30,16,12,2,3.867,17.92
11/12/2007,30,16,12,2,3.867,17.92
11/11/2007,30,16,12,2,3.867,17.92
11/10/2007,30,16,12,2,3.867,17.92
11/9/2007,30,16,12,2,3.867,17.92
11/8/2007,30,15,13,2,3.8,17.92
11/7/2007,30,15,13,2,3.8,17.92
11/6/2007,30,15,13,2,3.8,17.92
11/5/2007,30,15,13,2,3.8,17.92
11/4/2007,30,15,13,2,3.8,17.92
11/3/2007,30,15,13,2,3.8,17.92
11/2/2007,30,15,13,2,3.8,17.92
11/1/2007,30,16,12,2,3.867,17.92
10/31/2007,31,17,12,2,3.871,17.92
10/30/2007,31,17,12,2,3.871,17.92
10/29/2007,31,17,12,2,3.871,17.92
10/28/2007,31,17,12,2,3.871,17.92
10/27/2007,31,17,12,2,3.871,17.92
10/26/2007,31,17,12,2,3.871,17.92
10/25/2007,31,17,12,2,3.871,17.85
10/24/2007,31,17,12,2,3.871,17.85
10/23/2007,31,17,12,2,3.871,17.85
10/22/2007,31,17,12,2,3.871,17.85
10/21/2007,31,17,12,2,3.871,17.85
10/20/2007,31,17,12,2,3.871,17.85
10/19/2007,31,17,12,2,3.871,17.85
10/18/2007,32,18,12,2,3.906,17.85
10/17/2007,32,18,12,2,3.906,16.69
10/16/2007,32,18,12,2,3.906,16.51
10/15/2007,32,18,12,2,3.906,16.46
10/14/2007,32,18,12,2,3.906,16.34
10/13/2007,32,18,12,2,3.906,16.34
10/12/2007,32,18,12,2,3.906,16.34
10/11/2007,32,18,12,2,3.906,16.34
10/10/2007,32,18,12,2,3.906,16.34
10/9/2007,32,18,12,2,3.906,16.34
10/8/2007,32,18,12,2,3.906,16.09
10/7/2007,32,18,12,2,3.906,16.09
10/6/2007,32,18,12,2,3.906,16.09
10/5/2007,32,18,12,2,3.906,16.09
10/4/2007,32,18,12,2,3.906,16.09
10/3/2007,31,17,12,2,3.871,16.16
10/2/2007,31,17,12,2,3.871,16.26
10/1/2007,32,18,12,2,3.906,16.17
9/30/2007,31,18,11,2,3.935,16.17
9/29/2007,31,18,11,2,3.935,16.17
9/28/2007,31,18,11,2,3.935,16.17
9/27/2007,31,18,11,2,3.935,16.17
9/26/2007,31,18,11,2,3.935,16.17
9/25/2007,31,18,11,2,3.935,16.17
9/24/2007,31,19,10,2,4,16.17
9/23/2007,31,19,10,2,4,16.17
9/22/2007,31,19,10,2,4,16.17
9/21/2007,31,19,10,2,4,16.17
9/20/2007,31,19,10,2,4,16.17
9/19/2007,31,19,10,2,4,16.1
9/18/2007,31,19,10,2,4,16.1
9/17/2007,31,19,10,2,4,16.1
9/16/2007,31,19,10,2,4,16.1
9/15/2007,31,19,10,2,4,16.1
9/14/2007,31,19,10,2,4,16.1
9/13/2007,31,19,10,2,4,16.1
9/12/2007,31,19,10,2,4,16.1
9/11/2007,31,19,10,2,4,16.15
9/10/2007,31,19,10,2,4,16.15
9/9/2007,30,19,9,2,4.033,16.18
9/8/2007,30,19,9,2,4.033,16.18
9/7/2007,30,19,9,2,4.033,16.18
9/6/2007,30,19,9,2,4.033,16.18
9/5/2007,30,19,9,2,4.033,16.18
9/4/2007,30,19,9,2,4.033,16.13
9/3/2007,30,19,9,2,4.033,16.07
9/2/2007,30,19,9,2,4.033,16.07
9/1/2007,30,19,9,2,4.033,16.07
8/31/2007,30,19,9,2,4.033,16.07
8/30/2007,30,19,9,2,4.033,16.07
8/29/2007,30,19,9,2,4.033,16.07
8/28/2007,30,19,9,2,4.033,16.07
8/27/2007,30,19,9,2,4.033,16.07
8/26/2007,30,19,9,2,4.033,16.07
8/25/2007,30,19,9,2,4.033,16.07
8/24/2007,30,19,9,2,4.033,16.07
8/23/2007,30,19,9,2,4.033,16.07
8/22/2007,30,19,9,2,4.033,16.07
8/21/2007,29,19,8,2,4.069,16.2
8/20/2007,29,19,8,2,4.069,16.2
8/19/2007,29,19,8,2,4.069,16.2
8/18/2007,29,19,8,2,4.069,16.2
8/17/2007,29,19,8,2,4.069,16.2
8/16/2007,29,19,8,2,4.069,16.2
8/15/2007,29,19,8,2,4.069,16.2
8/14/2007,29,19,8,2,4.069,16.2
8/13/2007,29,19,8,2,4.069,16.2
8/12/2007,29,19,8,2,4.069,16.2
8/11/2007,29,19,8,2,4.069,16.2
8/10/2007,29,19,8,2,4.069,16.2
8/9/2007,29,19,8,2,4.069,16.2
8/8/2007,29,19,8,2,4.069,16.2
8/7/2007,29,19,8,2,4.069,16.2
8/6/2007,29,19,8,2,4.069,16.2
8/5/2007,29,19,8,2,4.069,16.2
8/4/2007,29,19,8,2,4.069,16.2
8/3/2007,29,19,8,2,4.069,16.2
8/2/2007,29,18,9,2,4,16.11
8/1/2007,29,18,9,2,4,16.11
7/31/2007,29,18,9,2,4,16.11
7/30/2007,29,18,9,2,4,16.11
7/29/2007,29,18,9,2,4,16.11
7/28/2007,29,18,9,2,4,16.11
7/27/2007,29,18,9,2,4,16.11
7/26/2007,29,18,9,2,4,16.11
7/25/2007,29,18,9,2,4,16.11
7/24/2007,29,18,9,2,4,16.11
7/23/2007,29,18,9,2,4,16.11
7/22/2007,29,18,9,2,4,16.11
7/21/2007,29,18,9,2,4,16.11
7/20/2007,30,18,10,2,3.967,16.11
7/19/2007,29,17,10,2,3.931,16.11
7/18/2007,29,17,10,2,3.931,15.92
7/17/2007,29,17,10,2,3.931,15.92
7/16/2007,29,17,10,2,3.931,15.92
7/15/2007,29,17,10,2,3.931,15.92
7/14/2007,29,17,10,2,3.931,15.92
7/13/2007,29,17,10,2,3.931,15.92
7/12/2007,29,17,10,2,3.931,15.92
7/11/2007,30,17,10,3,3.833,15.93
7/10/2007,30,17,10,3,3.833,15.93
7/9/2007,30,17,10,3,3.833,15.93
7/8/2007,30,17,10,3,3.833,15.93
7/7/2007,30,17,10,3,3.833,15.93
7/6/2007,30,17,10,3,3.833,15.93
7/5/2007,30,17,10,3,3.833,15.93
7/4/2007,30,17,10,3,3.833,15.93
7/3/2007,30,17,10,3,3.833,15.93
7/2/2007,30,17,10,3,3.833,15.93
7/1/2007,30,17,10,3,3.833,15.93
6/30/2007,30,17,10,3,3.833,15.93
6/29/2007,30,17,10,3,3.833,15.93
6/28/2007,30,17,10,3,3.833,15.93
6/27/2007,30,17,10,3,3.833,15.93
6/26/2007,30,17,10,3,3.833,15.93
6/25/2007,30,17,10,3,3.833,15.93
6/24/2007,30,17,10,3,3.833,15.93
6/23/2007,30,17,10,3,3.833,15.93
6/22/2007,30,17,10,3,3.833,15.93
6/21/2007,30,17,10,3,3.833,15.93
6/20/2007,29,16,10,3,3.793,15.9
6/19/2007,29,16,10,3,3.793,15.9
6/18/2007,29,16,10,3,3.793,15.9
6/17/2007,29,16,10,3,3.793,15.9
6/16/2007,29,16,10,3,3.793,15.9
6/15/2007,29,16,10,3,3.793,15.9
6/14/2007,29,16,10,3,3.793,15.89
6/13/2007,29,16,10,3,3.793,16.02
6/12/2007,29,16,10,3,3.793,16.02
6/11/2007,29,16,10,3,3.793,16.02
6/10/2007,29,16,10,3,3.793,16.02
6/9/2007,29,16,10,3,3.793,16.02
6/8/2007,29,16,10,3,3.793,16.02
6/7/2007,29,16,10,3,3.793,16.02
6/6/2007,29,16,10,3,3.793,16.02
6/5/2007,29,16,10,3,3.793,16.02
6/4/2007,29,16,10,3,3.793,16.02
6/3/2007,29,16,10,3,3.793,16.02
6/2/2007,29,16,10,3,3.793,16.02
6/1/2007,29,16,10,3,3.793,16.02
5/31/2007,29,16,10,3,3.793,16.02
5/30/2007,29,16,10,3,3.793,16.02
5/29/2007,29,16,10,3,3.793,16.02
5/28/2007,29,17,9,3,3.862,16.02
5/27/2007,29,17,9,3,3.862,16.02
5/26/2007,29,17,9,3,3.862,16.02
5/25/2007,29,17,9,3,3.862,16.02
5/24/2007,29,17,9,3,3.862,16.02
5/23/2007,29,17,9,3,3.862,16.02
5/22/2007,29,17,9,3,3.862,16.02
5/21/2007,29,17,9,3,3.862,16.02
5/20/2007,29,17,9,3,3.862,16.02
5/19/2007,29,17,9,3,3.862,16.02
5/18/2007,29,17,9,3,3.862,16.02
5/17/2007,29,17,9,3,3.862,16.02
5/16/2007,29,17,9,3,3.862,16.02
5/15/2007,29,17,9,3,3.862,16.02
5/14/2007,29,17,9,3,3.862,16.02
5/13/2007,29,17,9,3,3.862,16.02
5/12/2007,29,17,9,3,3.862,16.02
5/11/2007,29,17,9,3,3.862,16.02
5/10/2007,28,16,9,3,3.857,16.02
5/9/2007,28,16,9,3,3.857,16.02
5/8/2007,28,16,9,3,3.857,16.02
5/7/2007,28,16,9,3,3.857,16.02
5/6/2007,28,16,9,3,3.857,16.02
5/5/2007,28,16,9,3,3.857,16.02
5/4/2007,28,16,9,3,3.857,16.02
5/3/2007,28,16,9,3,3.857,16.02
5/2/2007,28,16,9,3,3.857,16.02
5/1/2007,28,16,9,3,3.857,16.09
4/30/2007,28,16,9,3,3.857,16.09
4/29/2007,28,16,9,3,3.857,16.09
4/28/2007,28,16,9,3,3.857,16.09
4/27/2007,28,16,9,3,3.857,16.09
4/26/2007,28,16,9,3,3.857,16.09
4/25/2007,28,16,9,3,3.857,16.21
4/24/2007,28,16,9,3,3.857,16.21
4/23/2007,29,16,10,3,3.828,16.21
4/22/2007,29,16,10,3,3.828,16.21
4/21/2007,29,16,10,3,3.828,16.21
4/20/2007,29,16,10,3,3.828,16.21
4/19/2007,29,16,10,3,3.828,16.19
4/18/2007,28,16,8,4,3.786,15.77
4/17/2007,27,15,8,4,3.741,15.52
4/16/2007,28,16,8,4,3.75,15.6
4/15/2007,28,16,8,4,3.75,15.6
4/14/2007,28,16,8,4,3.75,15.6
4/13/2007,28,16,8,4,3.75,15.6
4/12/2007,28,16,8,4,3.75,15.62
4/11/2007,28,16,8,4,3.75,15.62
4/10/2007,28,16,8,4,3.75,15.62
4/9/2007,28,16,8,4,3.75,15.55
4/8/2007,28,16,8,4,3.75,15.55
4/7/2007,28,16,8,4,3.75,15.55
4/6/2007,28,16,8,4,3.75,15.55
4/5/2007,28,16,8,4,3.75,15.55
4/4/2007,27,16,7,4,3.778,15.55
4/3/2007,28,16,8,4,3.75,15.46
4/2/2007,28,16,8,4,3.75,15.46
4/1/2007,28,16,8,4,3.75,15.46
3/31/2007,28,16,8,4,3.75,15.46
3/30/2007,28,16,8,4,3.75,15.46
3/29/2007,28,16,8,4,3.75,15.46
3/28/2007,27,15,8,4,3.704,15.4
3/27/2007,27,15,8,4,3.704,15.4
3/26/2007,27,15,8,4,3.704,15.4
3/25/2007,27,15,8,4,3.704,15.4
3/24/2007,27,15,8,4,3.704,15.4
3/23/2007,27,15,8,4,3.704,15.4
3/22/2007,27,15,8,4,3.704,15.4
3/21/2007,27,15,8,4,3.704,15.4
3/20/2007,27,15,8,4,3.704,15.39
3/19/2007,27,15,8,4,3.704,15.39
3/18/2007,27,15,8,4,3.704,15.39
3/17/2007,27,15,8,4,3.704,15.39
3/16/2007,27,15,8,4,3.704,15.39
3/15/2007,27,15,8,4,3.704,15.39
3/14/2007,28,16,8,4,3.75,15.4
3/13/2007,28,16,8,4,3.75,15.4
3/12/2007,28,16,8,4,3.75,15.4
3/11/2007,29,17,8,4,3.793,15.47
3/10/2007,29,17,8,4,3.793,15.47
3/9/2007,29,17,8,4,3.793,15.47
3/8/2007,29,17,8,4,3.793,15.47
3/7/2007,29,17,8,4,3.793,15.47
3/6/2007,29,17,8,4,3.793,15.47
3/5/2007,29,17,8,4,3.793,15.4
3/4/2007,28,16,8,4,3.75,15.36
3/3/2007,28,16,8,4,3.75,15.36
3/2/2007,28,16,8,4,3.75,15.36
3/1/2007,28,16,8,4,3.75,15.36
2/28/2007,28,16,8,4,3.75,15.44
2/27/2007,28,16,8,4,3.75,15.44
2/26/2007,28,16,8,4,3.75,15.44
2/25/2007,28,16,8,4,3.75,15.44
2/24/2007,28,16,8,4,3.75,15.44
2/23/2007,28,16,8,4,3.75,15.44
2/22/2007,28,16,8,4,3.75,15.44
2/21/2007,28,16,8,4,3.75,15.44
2/20/2007,28,16,8,4,3.75,15.44
2/19/2007,28,16,8,4,3.75,15.44
2/18/2007,28,16,8,4,3.75,15.44
2/17/2007,28,16,8,4,3.75,15.44
2/16/2007,28,16,8,4,3.75,15.44
2/15/2007,28,16,8,4,3.75,15.44
2/14/2007,28,16,8,4,3.75,15.44
2/13/2007,28,16,8,4,3.75,15.44
2/12/2007,28,16,8,4,3.75,15.44
2/11/2007,28,16,8,4,3.75,15.44
2/10/2007,28,16,8,4,3.75,15.44
2/9/2007,28,16,8,4,3.75,15.44
2/8/2007,28,16,8,4,3.75,15.44
2/7/2007,28,16,8,4,3.75,15.44
2/6/2007,28,16,8,4,3.75,15.44
2/5/2007,28,16,8,4,3.75,15.44
2/4/2007,28,16,8,4,3.75,15.44
2/3/2007,28,16,8,4,3.75,15.44
2/2/2007,28,16,8,4,3.75,15.44
2/1/2007,28,16,8,4,3.75,15.57
1/31/2007,28,16,8,4,3.75,15.57
1/30/2007,28,16,8,4,3.75,15.57
1/29/2007,28,16,8,4,3.75,15.57
1/28/2007,28,16,8,4,3.75,15.57
1/27/2007,28,16,8,4,3.75,15.57
1/26/2007,28,16,8,4,3.75,15.57
1/25/2007,28,16,8,4,3.75,15.57
1/24/2007,27,15,8,4,3.704,14.91
1/23/2007,27,15,8,4,3.704,14.91
1/22/2007,27,15,8,4,3.704,14.91
1/21/2007,27,15,8,4,3.704,14.91
1/20/2007,27,15,8,4,3.704,14.91
1/19/2007,27,15,8,4,3.704,14.66
1/18/2007,27,15,8,4,3.704,14.66
1/17/2007,27,15,8,4,3.704,14.66
1/16/2007,27,15,8,4,3.704,14.66
1/15/2007,27,15,8,4,3.704,14.66
1/14/2007,27,15,8,4,3.704,14.66
1/13/2007,27,15,8,4,3.704,14.66
1/12/2007,27,15,8,4,3.704,14.66
1/11/2007,27,15,8,4,3.704,14.66
1/10/2007,27,15,8,4,3.704,14.66
1/9/2007,28,16,8,4,3.75,14.66
1/8/2007,28,16,8,4,3.75,14.61
1/7/2007,28,16,8,4,3.75,14.61
1/6/2007,28,16,8,4,3.75,14.61
1/5/2007,28,16,8,4,3.75,14.61
1/4/2007,28,16,8,4,3.75,14.61
1/3/2007,28,16,8,4,3.75,14.58
1/2/2007,28,16,8,4,3.75,14.51
1/1/2007,28,16,8,4,3.75,14.51
12/31/2006,28,16,8,4,3.75,14.51
12/30/2006,28,16,8,4,3.75,14.51
12/29/2006,28,16,8,4,3.75,14.51
12/28/2006,28,16,8,4,3.75,14.51
12/27/2006,28,16,8,4,3.75,14.51
12/26/2006,28,16,8,4,3.75,14.51
12/25/2006,28,16,8,4,3.75,14.51
12/24/2006,28,16,8,4,3.75,14.51
12/23/2006,28,16,8,4,3.75,14.51
12/22/2006,28,16,8,4,3.75,14.51
12/21/2006,28,16,8,4,3.75,14.51
12/20/2006,28,17,7,4,3.821,14.53
12/19/2006,28,17,7,4,3.857,14.49
12/18/2006,28,17,7,4,3.857,14.49
12/17/2006,28,17,7,4,3.857,14.49
12/16/2006,28,17,7,4,3.857,14.49
12/15/2006,28,17,7,4,3.857,14.49
12/14/2006,28,17,7,4,3.857,14.49
12/13/2006,28,17,7,4,3.857,14.49
12/12/2006,29,17,8,4,3.828,14.49
12/11/2006,29,17,8,4,3.828,14.49
12/10/2006,29,17,8,4,3.828,14.49
12/9/2006,29,17,8,4,3.828,14.49
12/8/2006,29,17,8,4,3.828,14.49
12/7/2006,29,17,8,4,3.828,14.49
12/6/2006,29,17,8,4,3.828,14.49
12/5/2006,29,17,8,4,3.828,14.49
12/4/2006,29,17,8,4,3.828,14.49
12/3/2006,29,17,8,4,3.828,14.49
12/2/2006,29,17,8,4,3.828,14.49
12/1/2006,29,17,8,4,3.828,14.49
11/30/2006,29,17,8,4,3.828,14.49
11/29/2006,29,17,8,4,3.828,14.36
11/28/2006,29,17,8,4,3.828,14.36
11/27/2006,29,17,8,4,3.828,14.36
11/26/2006,29,17,8,4,3.828,14.36
11/25/2006,29,17,8,4,3.828,14.36
11/24/2006,29,17,8,4,3.828,14.36
11/23/2006,29,17,8,4,3.828,14.36
11/22/2006,29,17,8,4,3.828,14.36
11/21/2006,29,17,8,4,3.828,14.36
11/20/2006,29,17,8,4,3.828,14.36
11/19/2006,29,17,8,4,3.828,14.36
11/18/2006,29,17,8,4,3.828,14.36
11/17/2006,29,17,8,4,3.828,14.36
11/16/2006,29,17,8,4,3.828,14.36
11/15/2006,29,17,8,4,3.828,14.36
11/14/2006,29,17,8,4,3.828,14.28
11/13/2006,29,17,8,4,3.828,14.28
11/12/2006,29,17,8,4,3.828,14.28
11/11/2006,29,17,8,4,3.828,14.28
11/10/2006,29,17,8,4,3.828,14.28
11/9/2006,29,17,8,4,3.828,14.28
11/8/2006,29,17,8,4,3.828,14.28
11/7/2006,29,17,8,4,3.828,14.28
11/6/2006,29,17,8,4,3.828,14.28
11/5/2006,29,17,8,4,3.828,14.28
11/4/2006,29,17,8,4,3.828,14.28
11/3/2006,29,17,8,4,3.828,14.28
11/2/2006,29,17,8,4,3.828,14.28
11/1/2006,29,17,8,4,3.828,14.28
10/31/2006,29,17,8,4,3.828,14.28
10/30/2006,29,17,8,4,3.828,14.28
10/29/2006,29,17,8,4,3.828,14.28
10/28/2006,29,17,8,4,3.828,14.28
10/27/2006,29,17,8,4,3.828,14.28
10/26/2006,29,17,8,4,3.828,14.28
10/25/2006,28,16,8,4,3.786,14.09
10/24/2006,28,16,8,4,3.786,14.09
10/23/2006,28,16,8,4,3.786,14.09
10/22/2006,28,16,8,4,3.786,14.09
10/21/2006,28,16,8,4,3.786,14.09
10/20/2006,28,16,8,4,3.786,14.11
10/19/2006,28,16,8,4,3.786,14.11
10/18/2006,28,16,9,3,3.857,14.49
10/17/2006,28,16,9,3,3.857,14.49
10/16/2006,28,16,9,3,3.857,14.49
10/15/2006,28,16,9,3,3.857,14.49
10/14/2006,28,16,9,3,3.857,14.49
10/13/2006,28,16,9,3,3.857,14.49
10/12/2006,28,16,9,3,3.857,14.49
10/11/2006,28,16,9,3,3.857,14.49
10/10/2006,28,16,9,3,3.857,14.49
10/9/2006,28,16,9,3,3.857,14.49
10/8/2006,28,16,9,3,3.857,14.49
10/7/2006,28,16,9,3,3.857,14.49
10/6/2006,28,16,9,3,3.857,14.49
10/5/2006,27,16,9,2,3.963,14.76
10/4/2006,27,16,9,2,3.963,14.76
10/3/2006,27,16,9,2,3.963,14.76
10/2/2006,27,16,9,2,3.963,14.76
10/1/2006,27,16,9,2,3.963,14.76
9/30/2006,27,16,9,2,3.963,14.76
9/29/2006,27,16,9,2,3.963,14.63
9/28/2006,27,16,9,2,3.963,14.63
9/27/2006,27,16,9,2,3.963,14.63
9/26/2006,27,16,9,2,3.963,14.63
9/25/2006,27,16,9,2,3.963,15.13
9/24/2006,27,16,9,2,3.963,15.13
9/23/2006,27,16,9,2,3.963,15.13
9/22/2006,27,16,9,2,3.963,15.13
9/21/2006,27,16,9,2,3.963,15.13
9/20/2006,27,16,9,2,3.963,15.13
9/19/2006,27,16,9,2,3.963,15.13
9/18/2006,27,16,9,2,3.963,15.07
9/17/2006,27,16,9,2,3.963,15.07
9/16/2006,27,16,9,2,3.963,15.07
9/15/2006,27,16,9,2,3.963,15.05
9/14/2006,27,16,9,2,3.963,15.05
9/13/2006,27,16,9,2,3.963,15.05
9/12/2006,27,16,9,2,3.963,15.05
9/11/2006,26,16,9,1,4.077,15.38
9/10/2006,26,16,9,1,4.077,15.38
9/9/2006,26,16,9,1,4.077,15.38
9/8/2006,26,16,9,1,4.077,15.38
9/7/2006,26,16,9,1,4.077,15.38
9/6/2006,26,16,9,1,4.077,15.32
9/5/2006,26,16,9,1,4.077,15.32
9/4/2006,26,16,9,1,4.077,15.32
9/3/2006,26,16,9,1,4.077,15.32
9/2/2006,26,16,9,1,4.077,15.32
9/1/2006,26,16,9,1,4.077,15.32
8/31/2006,26,16,9,1,4.077,15.32
8/30/2006,26,16,9,1,4.077,15.32
8/29/2006,26,16,9,1,4.077,15.32
8/28/2006,26,16,9,1,4.077,15.32
8/27/2006,26,16,9,1,4.077,15.32
8/26/2006,26,16,9,1,4.077,15.32
8/25/2006,26,16,9,1,4.077,15.32
8/24/2006,26,16,9,1,4.077,15.32
8/23/2006,26,16,10,0,4.154,15.46
8/22/2006,26,16,10,0,4.154,15.46
8/21/2006,26,16,10,0,4.154,15.46
8/20/2006,26,16,10,0,4.154,15.46
8/19/2006,26,16,10,0,4.154,15.46
8/18/2006,26,16,10,0,4.154,15.46
8/17/2006,26,16,10,0,4.154,15.46
8/16/2006,26,16,10,0,4.154,15.46
8/15/2006,26,16,10,0,4.154,15.46
8/14/2006,26,16,10,0,4.154,15.49
8/13/2006,26,16,10,0,4.154,15.49
8/12/2006,26,16,10,0,4.154,15.49
8/11/2006,26,16,10,0,4.154,15.49
8/10/2006,26,16,10,0,4.154,15.49
8/9/2006,26,16,10,0,4.154,15.6
8/8/2006,26,16,10,0,4.154,15.6
8/7/2006,26,16,10,0,4.154,15.6
8/6/2006,26,16,10,0,4.154,15.6
8/5/2006,26,16,10,0,4.154,15.6
8/4/2006,26,16,10,0,4.154,15.6
8/3/2006,26,16,10,0,4.154,15.6
8/2/2006,27,17,10,0,4.185,15.62
8/1/2006,27,17,10,0,4.185,15.62
7/31/2006,27,17,10,0,4.185,15.62
7/30/2006,27,17,10,0,4.185,15.8
7/29/2006,27,17,10,0,4.185,15.8
7/28/2006,27,17,10,0,4.185,15.8
7/27/2006,28,17,10,1,4.071,15.8
7/26/2006,28,17,10,1,4.071,15.8
7/25/2006,28,17,10,1,4.071,15.8
7/24/2006,28,16,11,1,4,15.91
7/23/2006,28,16,11,1,4,15.91
7/22/2006,28,16,11,1,4,15.91
7/21/2006,28,16,11,1,4,15.91
7/20/2006,28,16,11,1,4,15.91
7/19/2006,28,16,11,1,4,16.68
7/18/2006,28,16,11,1,4,16.68
7/17/2006,28,16,11,1,4,16.68
7/16/2006,28,16,11,1,4,16.68
7/15/2006,28,16,11,1,4,16.68
7/14/2006,28,16,11,1,4,16.68
7/13/2006,28,16,11,1,4,16.68
7/12/2006,28,16,11,1,4,16.68
7/11/2006,28,16,11,1,4,16.94
7/10/2006,28,16,11,1,4,16.94
7/9/2006,28,16,11,1,4,16.94
7/8/2006,28,16,11,1,4,16.94
7/7/2006,28,16,11,1,4,16.94
7/6/2006,28,16,11,1,4,17.15
7/5/2006,28,16,11,1,4,17.15
7/4/2006,28,16,11,1,4,17.15
7/3/2006,28,16,11,1,4,17.15
7/2/2006,28,16,11,1,4,17.2
7/1/2006,28,16,11,1,4,17.2
6/30/2006,28,16,11,1,4,17.2
6/29/2006,28,16,11,1,4,17.2
6/28/2006,27,16,10,1,4.037,17.51
6/27/2006,27,16,10,1,4.037,17.9
6/26/2006,27,16,10,1,4.037,17.9
6/25/2006,27,16,10,1,4.037,17.56
6/24/2006,27,16,10,1,4.037,17.56
6/23/2006,27,16,10,1,4.037,17.56
6/22/2006,27,16,10,1,4.037,17.56
6/21/2006,27,16,10,1,4.037,17.56
6/20/2006,27,16,10,1,4.037,17.56
6/19/2006,27,16,10,1,4.037,17.56
6/18/2006,27,16,10,1,4.037,17.56
6/17/2006,27,16,10,1,4.037,17.56
6/16/2006,27,16,10,1,4.037,17.56
6/15/2006,27,16,10,1,4.037,17.74
6/14/2006,26,15,10,1,4,17.99
6/13/2006,26,15,10,1,4,17.99
6/12/2006,26,15,10,1,4,17.99
6/11/2006,26,15,10,1,4,17.99
6/10/2006,26,15,10,1,4,17.99
6/9/2006,26,15,10,1,4,17.99
6/8/2006,26,15,10,1,4,17.99
6/7/2006,26,15,10,1,4,17.99
6/6/2006,26,15,10,1,4,17.99
6/5/2006,26,15,10,1,4,17.99
